CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Voucher
14448.0,12,20,3753.5,5,2,2,522,Recent,50
14449.0,21,258,9071.0,5,5,3,553,Other,15
14450.0,266,40,4832.5,1,3,2,132,Other,15
14451.0,136,109,6625.9,3,4,3,343,Other,15
14452.0,86,62,2644.4,4,4,2,442,Other,15
14453.0,266,22,1199.3,1,2,1,121,Low Value,10
14456.0,97,970,30624.0,4,5,5,455,High Value,100
14457.0,386,4,1136.4,1,1,1,111,Low Value,10
14459.0,231,37,18379.2,1,3,4,134,Other,15
14460.0,186,16,4343.4,2,2,2,222,Low Value,10
14461.0,223,180,21030.6,2,5,5,255,Frequent,70
14462.0,142,240,20040.2,2,5,4,254,Frequent,70
14463.0,174,6,5296.2,2,1,3,213,Other,15
14465.0,322,130,10586.2,1,5,4,154,Frequent,70
14466.0,21,72,22724.0,5,4,5,545,High Value,100
14467.0,93,90,5987.6,4,4,3,443,Other,15
14470.0,87,43,4611.9,4,3,2,432,Other,15
14472.0,4,281,19368.4,5,5,4,554,High Value,100
14473.0,150,7,2343.4,2,1,1,211,Low Value,10
14474.0,122,29,5476.6,3,2,3,323,Other,15
14475.0,147,42,9258.5,2,3,3,233,Other,15
14476.0,361,19,2157.0,1,2,1,121,Low Value,10
14477.0,95,10,13095.999999999998,4,1,4,414,Other,15
14479.0,14,10,1744.0,5,1,1,511,Recent,50
14480.0,86,13,2790.5,4,1,2,412,Recent,50
14481.0,240,30,6365.1,1,3,3,133,Other,15
14482.0,94,144,20681.5,4,5,5,455,High Value,100
14483.0,386,9,1371.0,1,1,1,111,Low Value,10
14484.0,126,14,3219.2,3,2,2,322,Other,15
14485.0,114,47,1657.5,3,3,1,331,Other,15
14487.0,17,144,11963.3,5,5,4,554,High Value,100
14488.0,144,46,10642.8,2,3,4,234,Other,15
14489.0,283,30,4633.8,1,3,2,132,Other,15
14491.0,21,17,3409.3,5,2,2,522,Recent,50
14493.0,93,120,23832.4,4,4,5,445,High Value,100
14494.0,101,7,1395.6,4,1,1,411,Recent,50
14495.0,126,6,1238.0,3,1,1,311,Other,15
14496.0,22,19,5388.099999999999,5,2,3,523,Other,15
14497.0,385,29,4753.7,1,2,2,122,Low Value,10
14498.0,11,193,19573.2,5,5,4,554,High Value,100
14499.0,103,194,8153.2,4,5,3,453,Other,15
14500.0,173,7,3568.5,2,1,2,212,Low Value,10
14501.0,259,10,2512.1,1,1,2,112,Low Value,10
14502.0,95,624,24706.7,4,5,5,455,High Value,100
14503.0,86,164,35432.6,4,5,5,455,High Value,100
14504.0,124,107,6732.6,3,4,3,343,Other,15
14505.0,21,799,59056.4,5,5,5,555,High Value,100
14506.0,18,316,20121.7,5,5,4,554,High Value,100
14507.0,99,96,13831.8,4,4,4,444,High Value,100
14508.0,97,57,2764.2,4,3,2,432,Other,15
14511.0,86,68,13148.1,4,4,4,444,High Value,100
14512.0,263,23,2752.8,1,2,2,122,Low Value,10
14513.0,176,12,4555.9,2,1,2,212,Low Value,10
14514.0,137,73,10553.5,3,4,4,344,Other,15
14515.0,93,101,21020.9,4,4,5,445,High Value,100
14517.0,109,18,3304.5,3,2,2,322,Other,15
14518.0,140,16,1743.6999999999998,2,2,1,221,Low Value,10
14520.0,366,4,2706.0,1,1,2,112,Low Value,10
14522.0,100,17,9745.4,4,2,4,424,Other,15
14523.0,185,12,2410.9,2,1,1,211,Low Value,10
14524.0,9,203,18676.8,5,5,4,554,High Value,100
14525.0,10,276,39787.5,5,5,5,555,High Value,100
14527.0,3,949,83663.1,5,5,5,555,High Value,100
14528.0,112,18,3642.2,3,2,2,322,Other,15
14529.0,136,229,6200.4,3,5,3,353,Other,15
14530.0,101,216,29259.1,4,5,5,455,High Value,100
14532.0,1,64,9328.5,5,4,3,543,Other,15
14533.0,1,62,19497.2,5,4,4,544,High Value,100
14534.0,93,519,44470.5,4,5,5,455,High Value,100
14535.0,136,330,28641.9,3,5,5,355,Other,15
14536.0,363,19,1718.0,1,2,1,121,Low Value,10
14537.0,134,10,3555.6,3,1,2,312,Other,15
14538.0,140,19,3882.5,2,2,2,222,Low Value,10
14539.0,91,32,5374.8,4,3,3,433,Other,15
14540.0,85,76,9962.6,4,4,4,444,High Value,100
14541.0,144,111,14616.5,2,4,4,244,Frequent,70
14542.0,261,5,1032.5,1,1,1,111,Low Value,10
14543.0,13,67,33341.3,5,4,5,545,High Value,100
14544.0,11,114,20244.5,5,4,4,544,High Value,100
14546.0,116,399,25780.9,3,5,5,355,Other,15
14547.0,88,366,40075.4,4,5,5,455,High Value,100
14548.0,236,4,6528.0,1,1,3,113,Other,15
14549.0,387,56,2892.4,1,3,2,132,Other,15
14550.0,86,48,7656.2,4,3,3,433,Other,15
14551.0,94,10,1862.3,4,1,1,411,Recent,50
14552.0,227,58,1650.7,2,4,1,241,Other,15
14553.0,95,113,8592.7,4,4,3,443,Other,15
14554.0,85,216,23810.4,4,5,5,455,High Value,100
14555.0,133,21,3241.4,3,2,2,322,Other,15
14557.0,161,16,7883.8,2,2,3,223,Other,15
14560.0,6,74,22377.7,5,4,5,545,High Value,100
14561.0,151,69,10807.6,2,4,4,244,Frequent,70
14562.0,87,423,50747.7,4,5,5,455,High Value,100
14565.0,11,127,30991.2,5,5,5,555,High Value,100
14566.0,186,4,14319.999999999998,2,1,4,214,Other,15
14567.0,132,33,15303.6,3,3,4,334,Other,15
14569.0,380,12,2273.9,1,1,1,111,Low Value,10
14570.0,384,29,2180.6,1,2,1,121,Low Value,10
14572.0,116,267,27163.9,3,5,5,355,Other,15
14573.0,20,235,16534.2,5,5,4,554,High Value,100
14576.0,20,1,354.0,5,1,1,511,Recent,50
14577.0,21,123,8597.1,5,5,3,553,Other,15
14578.0,381,24,1686.3,1,2,1,121,Low Value,10
14581.0,93,17,1386.0,4,2,1,421,Recent,50
14582.0,116,6,1141.1,3,1,1,311,Other,15
14583.0,220,330,10525.5,2,5,4,254,Frequent,70
14584.0,245,100,10422.6,1,4,4,144,Frequent,70
14585.0,126,29,1570.5,3,2,1,321,Other,15
14586.0,380,19,2373.6,1,2,1,121,Low Value,10
14587.0,94,383,16011.4,4,5,4,454,High Value,100
14589.0,21,3,397.5,5,1,1,511,Recent,50
14591.0,91,197,14471.4,4,5,4,454,High Value,100
14592.0,110,164,5704.6,3,5,3,353,Other,15
14593.0,97,152,6179.9,4,5,3,453,Other,15
14594.0,22,53,3798.3,5,3,2,532,Other,15
14595.0,95,102,17406.0,4,4,4,444,High Value,100
14597.0,87,55,8831.5,4,3,3,433,Other,15
14598.0,120,50,2219.7,3,3,1,331,Other,15
14600.0,381,25,3933.3,1,2,2,122,Low Value,10
14601.0,86,7,2139.6,4,1,1,411,Recent,50
14603.0,378,2,6600.0,1,1,3,113,Other,15
14606.0,1,2660,118182.4,5,5,5,555,High Value,100
14607.0,91,86,165695.0,4,4,5,445,High Value,100
14608.0,21,20,17851.5,5,2,4,524,Other,15
14609.0,148,4,6015.6,2,1,3,213,Other,15
14616.0,318,3,4060.8,1,1,2,112,Low Value,10
14618.0,85,16,5534.4,4,2,3,423,Other,15
14619.0,321,20,3944.4,1,2,2,122,Low Value,10
14620.0,281,26,4127.8,1,2,2,122,Low Value,10
14621.0,7,92,17883.6,5,4,4,544,High Value,100
14622.0,260,21,3205.8,1,2,2,122,Low Value,10
14623.0,108,134,8892.5,3,5,3,353,Other,15
14624.0,134,13,2258.5,3,1,1,311,Other,15
14625.0,11,53,8996.3,5,3,3,533,Other,15
14626.0,99,122,27912.7,4,5,5,455,High Value,100
14628.0,167,24,6719.6,2,2,3,223,Other,15
14629.0,124,152,9590.1,3,5,4,354,Other,15
14631.0,126,41,10069.8,3,3,4,334,Other,15
14632.0,366,8,1145.6,1,1,1,111,Low Value,10
14633.0,369,20,3449.0,1,2,2,122,Low Value,10
14636.0,113,28,6098.5,3,2,3,323,Other,15
14638.0,126,16,4436.0,3,2,2,322,Other,15
14639.0,11,172,29844.9,5,5,5,555,High Value,100
14640.0,100,106,21250.8,4,4,5,445,High Value,100
14641.0,97,7,1104.6,4,1,1,411,Recent,50
14642.0,144,2,961.1999999999999,2,1,1,211,Low Value,10
14643.0,6,31,6938.1,5,3,3,533,Other,15
14644.0,144,26,8307.6,2,2,3,223,Other,15
14645.0,232,30,5970.9,1,3,3,133,Other,15
14646.0,2,1960,2601514.8,5,5,5,555,High Value,100
14647.0,277,30,2432.2,1,3,1,131,Other,15
14649.0,148,199,14172.9,2,5,4,254,Frequent,70
14651.0,144,102,6546.0,2,4,3,243,Other,15
14652.0,154,29,1141.8,2,2,1,221,Low Value,10
14653.0,85,237,19475.5,4,5,4,454,High Value,100
14655.0,98,49,19322.3,4,3,4,434,Other,15
14656.0,246,80,2910.5,1,4,2,142,Other,15
14657.0,93,126,8482.2,4,5,3,453,Other,15
14658.0,193,29,2471.5,2,2,1,221,Low Value,10
14659.0,111,253,25299.3,3,5,5,355,Other,15
14660.0,162,30,2857.3999999999996,2,3,2,232,Other,15
14661.0,103,4,1079.5,4,1,1,411,Recent,50
14662.0,104,168,7711.7,3,5,3,353,Other,15
14664.0,95,99,6378.9,4,4,3,443,Other,15
14665.0,136,90,18357.0,3,4,4,344,Other,15
14666.0,100,14,1952.5,4,2,1,421,Recent,50
14667.0,9,573,92412.0,5,5,5,555,High Value,100
14669.0,327,170,12699.9,1,5,4,154,Frequent,70
14670.0,384,132,4115.3,1,5,2,152,Other,15
14672.0,310,61,7655.5,1,4,3,143,Other,15
14673.0,16,74,17364.0,5,4,4,544,High Value,100
14675.0,93,102,6047.5,4,4,3,443,Other,15
14676.0,107,42,25482.4,3,3,5,335,Other,15
14680.0,9,229,266476.5,5,5,5,555,High Value,100
14681.0,147,7,4989.5,2,1,3,213,Other,15
14682.0,263,2,520.0,1,1,1,111,Low Value,10
14684.0,21,421,12362.8,5,5,4,554,High Value,100
14687.0,182,15,6283.8,2,2,3,223,Other,15
14688.0,22,327,56308.7,5,5,5,555,High Value,100
14689.0,284,13,1128.0,1,1,1,111,Low Value,10
14690.0,120,50,3717.0,3,3,2,332,Other,15
14691.0,106,71,21143.3,3,4,5,345,Other,15
14692.0,213,68,5915.5,2,4,3,243,Other,15
14693.0,368,8,1729.0,1,1,1,111,Low Value,10
14696.0,22,130,20789.5,5,5,5,555,High Value,100
14697.0,294,22,1886.1,1,2,1,121,Low Value,10
14698.0,91,210,12507.6,4,5,4,454,High Value,100
14699.0,290,8,1091.3,1,1,1,111,Low Value,10
14700.0,108,115,22353.0,3,4,5,345,Other,15
14701.0,86,335,25493.7,4,5,5,455,High Value,100
14702.0,13,347,32921.4,5,5,5,555,High Value,100
14703.0,90,22,3181.7000000000003,4,2,2,422,Recent,50
14704.0,87,415,15469.1,4,5,4,454,High Value,100
14705.0,274,1,1789.9999999999998,1,1,1,111,Low Value,10
14708.0,17,28,11263.7,5,2,4,524,Other,15
14709.0,7,196,49210.4,5,5,5,555,High Value,100
14710.0,90,139,6061.3,4,5,3,453,Other,15
14711.0,86,357,28688.0,4,5,5,455,High Value,100
14712.0,105,25,9170.7,3,2,3,323,Other,15
14713.0,6,339,26663.6,5,5,5,555,High Value,100
14714.0,100,10,1601.9,4,1,1,411,Recent,50
14715.0,100,71,8673.8,4,4,3,443,Other,15
14716.0,118,55,3296.7999999999997,3,3,2,332,Other,15
14719.0,86,237,16021.3,4,5,4,454,High Value,100
14720.0,165,37,6638.1,2,3,3,233,Other,15
14722.0,223,29,1879.2,2,2,1,221,Low Value,10
14723.0,6,278,11583.0,5,5,4,554,High Value,100
14725.0,100,52,7180.8,4,3,3,433,Other,15
14727.0,378,10,2685.8,1,1,2,112,Low Value,10
14729.0,22,71,3134.9,5,4,2,542,Other,15
14730.0,141,501,20050.6,2,5,4,254,Frequent,70
14731.0,124,45,3800.2,3,3,2,332,Other,15
14732.0,106,147,27024.9,3,5,5,355,Other,15
14733.0,3,202,95859.1,5,5,5,555,High Value,100
14735.0,7,194,60656.9,5,5,5,555,High Value,100
14737.0,2,17,11645.5,5,2,4,524,Other,15
14738.0,118,54,13144.5,3,3,4,334,Other,15
14739.0,16,60,39022.8,5,4,5,545,High Value,100
14740.0,272,89,14482.1,1,4,4,144,Frequent,70
14741.0,11,59,14003.4,5,4,4,544,High Value,100
14744.0,15,26,10999.8,5,2,4,524,Other,15
14745.0,188,69,12202.6,2,4,4,244,Frequent,70
14747.0,325,18,3282.0,1,2,2,122,Low Value,10
14748.0,17,89,14157.5,5,4,4,544,High Value,100
14752.0,119,5,3896.4,3,1,2,312,Other,15
14753.0,164,30,5631.5,2,3,3,233,Other,15
14754.0,120,41,6380.5,3,3,3,333,Other,15
14755.0,85,235,50102.8,4,5,5,455,High Value,100
14756.0,90,38,7389.6,4,3,3,433,Other,15
14757.0,151,19,4205.0,2,2,2,222,Low Value,10
14758.0,220,71,14840.6,2,4,4,244,Frequent,70
14759.0,188,102,16259.7,2,4,4,244,Frequent,70
14760.0,372,5,892.0,1,1,1,111,Low Value,10
14761.0,144,11,2559.0,2,1,2,212,Low Value,10
14762.0,367,21,3005.2,1,2,2,122,Low Value,10
14764.0,122,6,2783.0,3,1,2,312,Other,15
14765.0,104,39,2541.1,3,3,2,332,Other,15
14766.0,15,135,24733.7,5,5,5,555,High Value,100
14768.0,93,5,1926.0,4,1,1,411,Recent,50
14769.0,6,1090,106747.5,5,5,5,555,High Value,100
14770.0,308,52,8764.2,1,3,3,133,Other,15
14772.0,188,9,1392.6,2,1,1,211,Low Value,10
14775.0,20,60,10119.0,5,4,4,544,High Value,100
14776.0,127,117,25383.0,3,4,5,345,Other,15
14778.0,203,35,7308.6,2,3,3,233,Other,15
14779.0,384,41,3861.5,1,3,2,132,Other,15
14780.0,130,27,4476.8,3,2,2,322,Other,15
14782.0,395,6,2001.0,1,1,1,111,Low Value,10
14784.0,103,15,2899.9,4,2,2,422,Recent,50
14785.0,86,3,774.0,4,1,1,411,Recent,50
14788.0,103,30,6794.4,4,3,3,433,Other,15
14789.0,104,6,1976.4,3,1,1,311,Other,15
14790.0,93,36,5929.0,4,3,3,433,Other,15
14792.0,139,2,62.0,3,1,1,311,Other,15
14793.0,97,14,2289.9,4,2,1,421,Recent,50
14794.0,85,79,13029.6,4,4,4,444,High Value,100
14795.0,242,6,1314.5,1,1,1,111,Low Value,10
14796.0,11,1141,80224.9,5,5,5,555,High Value,100
14798.0,128,12,1737.4,3,1,1,311,Other,15
14799.0,127,13,1577.0,3,1,1,311,Other,15
14800.0,18,385,43397.4,5,5,5,555,High Value,100
14801.0,137,59,1931.4,3,4,1,341,Other,15
14803.0,238,44,8455.5,1,3,3,133,Other,15
14804.0,387,12,3532.7,1,1,2,112,Low Value,10
14805.0,91,47,5546.5,4,3,3,433,Other,15
14806.0,151,11,1933.9,2,1,1,211,Low Value,10
14808.0,115,235,27411.7,3,5,5,355,Other,15
14810.0,18,233,19508.9,5,5,4,554,High Value,100
14813.0,18,30,1554.3,5,3,1,531,Other,15
14815.0,113,53,7785.0,3,3,3,333,Other,15
14816.0,273,4,2718.5,1,1,2,112,Low Value,10
14817.0,277,63,11103.4,1,4,4,144,Frequent,70
14818.0,149,35,5395.5,2,3,3,233,Other,15
14819.0,140,13,2720.7,2,1,2,212,Low Value,10
14820.0,97,29,5072.9,4,2,3,423,Other,15
14821.0,15,2,488.0,5,1,1,511,Recent,50
14823.0,266,70,3214.3,1,4,2,142,Other,15
14824.0,86,29,11277.1,4,2,4,424,Other,15
14825.0,7,121,22269.1,5,5,5,555,High Value,100
14828.0,272,14,16458.4,1,2,4,124,Other,15
14829.0,9,42,6975.5,5,3,3,533,Other,15
14830.0,129,40,1971.3,3,3,1,331,Other,15
14834.0,93,67,17203.0,4,4,4,444,High Value,100
14836.0,85,6,1024.5,4,1,1,411,Recent,50
14837.0,165,108,16495.0,2,4,4,244,Frequent,70
14840.0,371,4,628.5,1,1,1,111,Low Value,10
14841.0,7,138,32957.6,5,5,5,555,High Value,100
14842.0,119,145,28246.9,3,5,5,355,Other,15
14844.0,139,130,31898.1,3,5,5,355,Other,15
14847.0,224,13,3094.0,2,1,2,212,Low Value,10
14849.0,7,388,79305.4,5,5,5,555,High Value,100
14850.0,387,21,3257.5,1,2,2,122,Low Value,10
14851.0,99,28,5113.5,4,2,3,423,Other,15
14852.0,144,143,28366.9,2,5,5,255,Frequent,70
14853.0,99,9,4758.0,4,1,2,412,Recent,50
14854.0,153,127,27598.3,2,5,5,255,Frequent,70
14855.0,205,20,6456.5,2,2,3,223,Other,15
14856.0,113,66,13113.8,3,4,4,344,Other,15
14857.0,135,60,11731.2,3,4,4,344,Other,15
14859.0,88,58,13537.4,4,4,4,444,High Value,100
14860.0,95,11,1703.1999999999998,4,1,1,411,Recent,50
14861.0,128,6,1257.9,3,1,1,311,Other,15
14862.0,101,48,8412.0,4,3,3,433,Other,15
14863.0,105,11,2667.6,3,1,2,312,Other,15
14865.0,20,4,522.0,5,1,1,511,Recent,50
14866.0,15,99,143899.0,5,4,5,545,High Value,100
14867.0,261,36,7102.8,1,3,3,133,Other,15
14868.0,97,144,29535.9,4,5,5,455,High Value,100
14869.0,179,71,7257.0,2,4,3,243,Other,15
14870.0,366,13,3272.5,1,1,2,112,Low Value,10
14871.0,9,78,4141.8,5,4,2,542,Other,15
14873.0,287,28,5196.8,1,2,3,123,Other,15
14875.0,183,47,14653.2,2,3,4,234,Other,15
14878.0,7,124,14855.4,5,5,4,554,High Value,100
14880.0,154,47,7061.9,2,3,3,233,Other,15
14881.0,95,17,2554.0,4,2,2,422,Recent,50
14882.0,103,11,5897.0,4,1,3,413,Other,15
14883.0,94,53,7615.9,4,3,3,433,Other,15
14885.0,207,15,7653.2,2,2,3,223,Other,15
14886.0,328,18,3648.0,1,2,2,122,Low Value,10
14887.0,155,6,18619.999999999996,2,1,4,214,Other,15
14888.0,283,20,3692.0,1,2,2,122,Low Value,10
14889.0,412,10,1359.0,1,1,1,111,Low Value,10
14891.0,223,33,5543.8,2,3,3,233,Other,15
14893.0,85,73,12378.5,4,4,4,444,High Value,100
14894.0,161,23,6557.5,2,2,3,223,Other,15
14895.0,105,498,111387.1,3,5,5,355,Other,15
14896.0,14,43,4687.7,5,3,2,532,Other,15
14897.0,128,55,13663.8,3,3,4,334,Other,15
14898.0,21,116,13035.2,5,4,4,544,High Value,100
14901.0,9,96,14212.9,5,4,4,544,High Value,100
14902.0,101,20,3326.6,4,2,2,422,Recent,50
14903.0,97,355,28106.3,4,5,5,455,High Value,100
14904.0,101,69,10254.4,4,4,4,444,High Value,100
14905.0,233,17,6161.5,1,2,3,123,Other,15
14907.0,9,165,35011.0,5,5,5,555,High Value,100
14908.0,150,9,2778.0,2,1,2,212,Low Value,10
14910.0,100,30,4343.5,4,3,2,432,Other,15
14911.0,1,5668,1436566.6,5,5,5,555,High Value,100
14912.0,93,27,8678.5,4,2,3,423,Other,15
14913.0,8,87,12274.3,5,4,4,544,High Value,100
14915.0,167,12,3074.8,2,1,2,212,Low Value,10
14916.0,146,77,12689.8,2,4,4,244,Frequent,70
14918.0,191,45,16101.5,2,3,4,234,Other,15
14920.0,288,57,9777.7,1,3,4,134,Other,15
14921.0,106,78,13160.7,3,4,4,344,Other,15
14923.0,126,44,7491.0,3,3,3,333,Other,15
14924.0,321,10,3100.5,1,1,2,112,Low Value,10
14929.0,107,11,2238.8,3,1,1,311,Other,15
14930.0,185,128,23728.6,2,5,5,255,Frequent,70
14931.0,98,41,12576.8,4,3,4,434,Other,15
14932.0,14,17,3635.3,5,2,2,522,Recent,50
14934.0,157,87,18909.4,2,4,4,244,Frequent,70
14935.0,373,10,17847.1,1,1,4,114,Other,15
14936.0,109,364,81370.2,3,5,5,355,Other,15
14937.0,132,34,16218.8,3,3,4,334,Other,15
14944.0,105,170,59002.5,3,5,5,355,Other,15
14946.0,90,3,1009.0,4,1,1,411,Recent,50
14947.0,148,14,2908.2,2,2,2,222,Low Value,10
14948.0,98,63,11019.7,4,4,4,444,High Value,100
14950.0,95,19,3712.0,4,2,2,422,Recent,50
14951.0,155,20,3116.9,2,2,2,222,Low Value,10
14952.0,13,138,80994.9,5,5,5,555,High Value,100
14953.0,101,55,2898.2,4,3,2,432,Other,15
14954.0,88,85,3361.7,4,4,2,442,Other,15
14958.0,223,42,4996.8,2,3,3,233,Other,15
14959.0,139,59,6954.2,3,4,3,343,Other,15
14960.0,247,27,2212.7,1,2,1,121,Low Value,10
14961.0,9,312,70446.8,5,5,5,555,High Value,100
14962.0,374,5,1267.0,1,1,1,111,Low Value,10
14963.0,85,198,14878.0,4,5,4,454,High Value,100
14964.0,323,13,2062.1,1,1,1,111,Low Value,10
14965.0,172,83,5990.0,2,4,3,243,Other,15
14966.0,90,38,1913.2,4,3,1,431,Other,15
14967.0,125,6,4638.0,3,1,2,312,Other,15
14968.0,106,37,1475.9,3,3,1,331,Other,15
14970.0,144,34,15920.6,2,3,4,234,Other,15
14971.0,110,160,11165.7,3,5,4,354,Other,15
14972.0,205,18,1147.7,2,2,1,221,Low Value,10
14973.0,183,32,13144.5,2,3,4,234,Other,15
14974.0,113,21,1143.9,3,2,1,321,Other,15
14975.0,134,11,2799.4,3,1,2,312,Other,15
14976.0,133,72,7908.6,3,4,3,343,Other,15
14978.0,148,216,19314.2,2,5,4,254,Frequent,70
14981.0,322,8,1021.2,1,1,1,111,Low Value,10
14984.0,95,41,2132.7,4,3,1,431,Other,15
14985.0,6,87,2967.5,5,4,2,542,Other,15
14987.0,14,4,3264.0,5,1,2,512,Recent,50
14988.0,297,40,3345.4,1,3,2,132,Other,15
14995.0,114,61,2332.3,3,4,1,341,Other,15
14997.0,122,26,5462.0,3,2,3,323,Other,15
14998.0,245,75,4298.7,1,4,2,142,Other,15
15000.0,124,77,4905.2,3,4,3,343,Other,15
15002.0,16,115,16417.6,5,4,4,544,High Value,100
15004.0,223,158,12463.2,2,5,4,254,Frequent,70
15005.0,8,1119,63165.7,5,5,5,555,High Value,100
15006.0,127,144,5020.9,3,5,3,353,Other,15
15007.0,236,12,1569.1,1,1,1,111,Low Value,10
15009.0,88,182,12617.8,4,5,4,454,High Value,100
15010.0,111,20,3089.4,3,2,2,322,Other,15
15012.0,22,128,4230.4,5,5,2,552,Other,15
15014.0,118,35,2601.7,3,3,2,332,Other,15
15016.0,248,20,1700.4,1,2,1,121,Low Value,10
15017.0,109,20,1255.8,3,2,1,321,Other,15
15018.0,16,31,4962.1,5,3,3,533,Other,15
15019.0,370,70,2660.0,1,4,2,142,Other,15
15021.0,15,472,19148.2,5,5,4,554,High Value,100
15022.0,87,135,9050.4,4,5,3,453,Other,15
15023.0,18,562,68027.6,5,5,5,555,High Value,100
15024.0,15,155,16613.3,5,5,4,554,High Value,100
15025.0,109,72,3770.1,3,4,2,342,Other,15
15026.0,156,61,4690.0,2,4,2,242,Other,15
15027.0,106,35,10661.5,3,3,4,334,Other,15
15028.0,17,48,6271.3,5,3,3,533,Other,15
15030.0,147,7,5182.8,2,1,3,213,Other,15
15031.0,105,111,6681.4,3,4,3,343,Other,15
15032.0,15,52,49591.0,5,3,5,535,Other,15
15033.0,101,510,25866.7,4,5,5,455,High Value,100
15034.0,2,394,43086.1,5,5,5,555,High Value,100
15035.0,165,27,2527.3,2,2,2,222,Low Value,10
15036.0,148,127,4655.5,2,5,2,252,Other,15
15038.0,18,130,7054.9,5,5,3,553,Other,15
15039.0,9,1502,199144.4,5,5,5,555,High Value,100
15041.0,246,67,1803.5,1,4,1,141,Other,15
15042.0,274,5,1359.3,1,1,1,111,Low Value,10
15043.0,107,3,5369.999999999999,3,1,3,313,Other,15
15044.0,1,453,77002.3,5,5,5,555,High Value,100
15045.0,227,12,7356.6,2,1,3,213,Other,15
15046.0,85,206,52137.7,4,5,5,455,High Value,100
15047.0,373,22,3436.2,1,2,2,122,Low Value,10
15048.0,17,97,3840.5,5,4,2,542,Other,15
15049.0,377,3,1211.6999999999998,1,1,1,111,Low Value,10
15050.0,101,78,17820.9,4,4,4,444,High Value,100
15051.0,99,143,13916.1,4,5,4,454,High Value,100
15052.0,395,30,2157.8,1,3,1,131,Other,15
15053.0,232,71,6977.9,1,4,3,143,Other,15
15054.0,88,114,3021.0,4,4,2,442,Other,15
15057.0,379,25,14895.0,1,2,4,124,Other,15
15058.0,101,276,21249.9,4,5,5,455,High Value,100
15059.0,116,237,13377.2,3,5,4,354,Other,15
15060.0,85,121,3030.9,4,5,2,452,Other,15
15061.0,8,392,536615.8,5,5,5,555,High Value,100
15062.0,8,57,9878.6,5,3,4,534,Other,15
15063.0,289,5,3708.0,1,1,2,112,Low Value,10
15065.0,113,155,31581.3,3,5,5,355,Other,15
15066.0,129,42,8935.9,3,3,3,333,Other,15
15067.0,154,82,17447.6,2,4,4,244,Frequent,70
15068.0,122,104,5533.6,3,4,3,343,Other,15
15069.0,256,70,11095.3,1,4,4,144,Frequent,70
15070.0,21,1,1062.0,5,1,1,511,Recent,50
15071.0,169,26,9820.7,2,2,4,224,Other,15
15073.0,85,54,10434.1,4,3,4,434,Other,15
15074.0,181,42,7488.7,2,3,3,233,Other,15
15075.0,154,27,7730.3,2,2,3,223,Other,15
15076.0,248,49,8808.5,1,3,3,133,Other,15
15078.0,3,440,97431.1,5,5,5,555,High Value,100
15079.0,14,47,8956.1,5,3,3,533,Other,15
15081.0,16,33,5048.0,5,3,3,533,Other,15
15083.0,360,5,882.0,1,1,1,111,Low Value,10
15087.0,386,15,3069.4,1,2,2,122,Low Value,10
15088.0,97,57,11600.7,4,3,4,434,Other,15
15089.0,85,145,24208.4,4,5,5,455,High Value,100
15090.0,384,23,3813.2,1,2,2,122,Low Value,10
15091.0,144,30,4807.1,2,3,2,232,Other,15
15092.0,291,26,4578.1,1,2,2,122,Low Value,10
15093.0,20,108,45970.2,5,4,5,545,High Value,100
15095.0,179,47,13706.0,2,3,4,234,Other,15
15096.0,118,11,2193.9,3,1,1,311,Other,15
15097.0,383,25,2480.8,1,2,1,121,Low Value,10
15098.0,258,3,399165.0,1,1,5,115,Other,15
15099.0,160,23,4104.8,2,2,2,222,Low Value,10
15100.0,15,3,8760.0,5,1,3,513,Other,15
15101.0,8,8,3175.3,5,1,2,512,Recent,50
15103.0,107,35,7033.599999999999,3,3,3,333,Other,15
15104.0,272,69,10274.4,1,4,4,144,Frequent,70
15105.0,93,101,22989.3,4,4,5,445,High Value,100
15106.0,93,100,14225.2,4,4,4,444,High Value,100
15107.0,9,17,3195.0,5,2,2,522,Recent,50
15108.0,217,60,13002.5,2,4,4,244,Frequent,70
15109.0,321,28,4849.5,1,2,2,122,Low Value,10
15110.0,99,35,9961.0,4,3,4,434,Other,15
15111.0,21,84,15674.8,5,4,4,544,High Value,100
15113.0,85,100,36093.3,4,4,5,445,High Value,100
15114.0,106,197,27605.6,3,5,5,355,Other,15
15115.0,94,21,3401.1,4,2,2,422,Recent,50
15116.0,93,45,13527.5,4,3,4,434,Other,15
15117.0,90,79,15517.8,4,4,4,444,High Value,100
15118.0,210,1,2448.0,2,1,1,211,Low Value,10
15119.0,321,14,2664.0,1,2,2,122,Low Value,10
15120.0,209,21,3588.2,2,2,2,222,Low Value,10
15121.0,126,28,4577.2,3,2,2,322,Other,15
15122.0,189,82,16337.8,2,4,4,244,Frequent,70
15123.0,282,106,21993.1,1,4,5,145,Frequent,70
15124.0,98,15,1841.9,4,2,1,421,Recent,50
15125.0,101,127,115284.8,4,5,5,455,High Value,100
15127.0,141,16,4065.3,2,2,2,222,Low Value,10
15128.0,136,102,14710.0,3,4,4,344,Other,15
15129.0,126,71,31430.0,3,4,5,345,Other,15
15130.0,246,22,3301.1,1,2,2,122,Low Value,10
15132.0,93,52,9779.3,4,3,4,434,Other,15
